timestamp,run_csv,file_prefix,status,offboard_rows,eval_rows,fresh_ratio,max_stale_s,rmse_x,rmse_y,rmse_z,rmse_yaw,rmse_xy,p95_abs_x,p95_abs_y,p95_abs_z,p95_abs_yaw,p95_xy,cmd_jitter_x,cmd_jitter_y,cmd_jitter_xy,cmd_jitter_yaw,target_x,target_y,target_yaw,target_z,kp_xy,ki_xy,kd_xy,kp_x,ki_x,kd_x,kp_y,ki_y,kd_y,kp_yaw,ki_yaw,kd_yaw,kp_z,ki_z,kd_z,vxy_limit,vz_limit,wz_limit,velocity_deadband,yaw_rate_deadband
2026-03-14 16:38:54,/home/zjh/project/rasip_pi_ws/log/tracking_csv/pid_tuning_xy_fine_20260314_163746.csv,pid_tuning_xy_fine,ok,1015,1010,0.9950738916256158,0.16748654771838667,0.20580837173499608,0.22856359193823764,0.0866524675895007,0.05356511667910839,0.3075685312835494,0.41144258240924614,0.5122607931852285,0.17869776784161442,0.1073470207198819,0.5622895946341849,0.03945565880893425,0.04534303815378976,0.06010607391156958,0.036300216711561105,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.85,0.0,0.05,0.85,0.0,0.05,1.1,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.02,0.03
2026-03-14 16:41:10,/home/zjh/project/rasip_pi_ws/log/tracking_csv/pid_tuning_xy_fine_20260314_164103.csv,pid_tuning_xy_fine,insufficient_data,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.85,0.0,0.05,0.85,0.0,0.05,1.1,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.03,0.03
2026-03-14 16:41:47,/home/zjh/project/rasip_pi_ws/log/tracking_csv/pid_tuning_xy_fine_20260314_164121.csv,pid_tuning_xy_fine,insufficient_data,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.85,0.0,0.05,0.85,0.0,0.05,1.1,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.03,0.03
2026-03-14 16:44:01,/home/zjh/project/rasip_pi_ws/log/tracking_csv/pid_tuning_xy_fine_20260314_164233.csv,pid_tuning_xy_fine,ok,1077,928,0.861652739090065,5.811463696805961,0.1091002873130271,0.11033723495782358,0.07615169496732896,0.05026605355026708,0.15516822519421625,0.2586986343158503,0.20416952548303327,0.12469953864086794,0.10784131970469654,0.2865471074813815,0.031199599391193194,0.02696723576100253,0.04123889919433394,0.025866523562508598,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.85,0.0,0.05,0.85,0.0,0.05,1.1,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.03,0.03
2026-03-14 16:49:29,/home/zjh/project/rasip_pi_ws/log/tracking_csv/pid_tuning_xy_fine_20260314_164733.csv,pid_tuning_xy_fine,ok,959,870,0.9071949947862357,5.1065417874083385,0.22369316384409602,0.25172222680446804,0.2007935385120994,0.12195533427833738,0.3367531900635563,0.4351427314939831,0.4886142765367931,0.461032609089957,0.13350188109749667,0.6345154568427194,0.068249663099619,0.07578732455990554,0.1019888968327433,0.12108259728331916,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.85,0.0,0.05,0.85,0.0,0.05,0.9,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.03,0.03
2026-03-14 16:50:26,/home/zjh/project/rasip_pi_ws/log/tracking_csv/pid_tuning_xy_fine_20260314_165023.csv,pid_tuning_xy_fine,insufficient_data,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.85,0.0,0.05,0.85,0.0,0.05,0.9,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.03,0.03
2026-03-14 16:53:31,/home/zjh/project/rasip_pi_ws/log/tracking_csv/pid_tuning_xy_fine_20260314_165118.csv,pid_tuning_xy_fine,insufficient_data,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.85,0.0,0.05,0.85,0.0,0.05,0.9,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.03,0.03
2026-03-14 17:05:32,/home/zjh/project/rasip_pi_ws/log/tracking_csv/pid_tuning_xy_fine_20260314_170519.csv,pid_tuning_xy_fine,insufficient_data,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.85,0.0,0.05,0.85,0.0,0.05,0.9,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.03,0.03
2026-03-14 17:15:55,/home/zjh/project/rasip_pi_ws/log/tracking_csv/pid_tuning_xy_fine_20260314_171359.csv,pid_tuning_xy_fine,ok,808,808,1.0,0.0,0.23429659055716276,0.19808484998755096,0.11940554029923768,0.047376799368230214,0.30681020214670424,0.42287001914645667,0.37048265890589793,0.17611674836961122,0.0951385061499567,0.5643613694502357,0.037357784726095224,0.03486988486733229,0.05110296420269849,0.03293575703951812,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.85,0.0,0.05,0.85,0.0,0.05,0.9,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.03,0.03
2026-03-14 17:19:25,/home/zjh/project/rasip_pi_ws/log/tracking_csv/pid_tuning_xy_fine_20260314_171800.csv,pid_tuning_xy_fine,ok,1134,1134,1.0,0.0,0.149865621955967,0.16369749451893464,0.1542929069684698,0.05839373738415151,0.22193822193580226,0.2934990366808576,0.340517834673254,0.13584794376516918,0.10773652319885546,0.4137181442620186,0.02158494052587697,0.023785052508655202,0.03211912795119337,0.02751826479312986,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.85,0.0,0.05,0.85,0.0,0.05,0.9,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.03,0.03
