ros_time_sec,mode,armed,connected,aruco_fresh,aruco_age_sec,aruco_x,aruco_y,aruco_z,aruco_yaw_rad,local_pose_fresh,local_pose_age_sec,local_x,local_y,local_z,local_yaw_rad,setpoint_fresh,setpoint_age_sec,sp_frame,sp_type_mask,sp_vx,sp_vy,sp_vz,sp_yaw_rate
1773394414.9319792,,-1,-1,1,0.204593051,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394414.9649177,,-1,-1,1,0.236162876,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394414.9986687,,-1,-1,1,0.019752791,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394415.0315368,,-1,-1,1,0.052639972,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394415.065123,,-1,-1,1,0.020074829,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394415.0983903,,-1,-1,1,0.053254419,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394415.1319041,,-1,-1,1,0.086792881,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394415.1650126,,-1,-1,1,0.028899145,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394415.1984594,,-1,-1,1,0.062521292,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394415.2315927,,-1,-1,1,0.011770107,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394415.2657852,,-1,-1,1,0.045941905,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394415.298259,,-1,-1,1,0.031574638,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394415.3315933,,-1,-1,1,0.064895785,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394415.3653214,,-1,-1,1,0.005172893,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394415.3984272,,-1,-1,1,0.038348261,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394415.4343014,,-1,-1,1,0.016768221,-0.008252889282424677,0.01257511755116985,0.15741771871047688,-0.09432304552585619,0,1000000000.0,nan,nan,nan,nan,1,0.001525544,8,1479,0.0,-0.0,-0.0,0.0
1773394415.4672449,,-1,-1,1,0.004715095,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,1,0.004028333,8,1479,0.0,-0.0,-0.0,0.0
1773394415.5023227,,-1,-1,1,0.039775082,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,1,0.019149232,8,1479,0.0,-0.0,-0.0,0.0
1773394415.5380223,,-1,-1,1,0.07543522,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,1,0.025217444,8,1479,0.0,-0.0,-0.0,0.0
1773394415.5648992,,-1,-1,1,0.01047062,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,1,0.012361795,8,1479,0.0,-0.0,-0.0,0.0
1773394415.6051972,,-1,-1,1,0.050754741,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,1,0.022966174,8,1479,0.0,-0.0,-0.0,0.0
1773394415.631503,,-1,-1,1,0.025430686,-0.008252889282424677,0.01257511755116985,0.15741771871047688,-0.09432304552585619,0,1000000000.0,nan,nan,nan,nan,1,0.018285395,8,1479,0.0,-0.0,-0.0,0.0
1773394415.664879,,-1,-1,1,0.058775943,-0.008252889282424677,0.01257511755116985,0.15741771871047688,-0.09432304552585619,0,1000000000.0,nan,nan,nan,nan,1,0.01693213,8,1479,0.0,-0.0,-0.0,0.0
1773394415.6982608,,-1,-1,1,0.025001017,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,1,0.01337891,8,1479,0.0,-0.0,-0.0,0.0
1773394415.731477,,-1,-1,1,0.058186995,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,1,0.016834074,8,1479,0.0,-0.0,-0.0,0.0
1773394415.764902,,-1,-1,1,0.091629031,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,1,0.017786967,8,1479,0.0,-0.0,-0.0,0.0
1773394415.7997508,,-1,-1,1,0.126508036,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,1,0.019436955,8,1479,0.0,-0.0,-0.0,0.0
1773394415.8315794,,-1,-1,1,0.023395047,-0.008290174946888416,0.012637635088636533,0.15767272782834113,-0.09254277855606155,0,1000000000.0,nan,nan,nan,nan,1,0.017812097,8,1479,0.0,-0.0,-0.0,0.0
1773394415.8662398,,-1,-1,1,0.058099199,-0.008290174946888416,0.012637635088636533,0.15767272782834113,-0.09254277855606155,0,1000000000.0,nan,nan,nan,nan,1,0.016790648,8,1479,0.0,-0.0,-0.0,0.0
1773394415.8983014,,-1,-1,1,0.004355038,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,1,0.016629666,8,1479,0.0,-0.0,-0.0,0.0
1773394415.9333656,,-1,-1,1,0.03942971,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,1,0.017556428,8,1479,0.0,-0.0,-0.0,0.0
1773394415.9649017,,-1,-1,1,0.020978203,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,1,0.012324073,8,1479,0.0,-0.0,-0.0,0.0
1773394416.0027533,,-1,-1,1,0.058830943,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,1,0.01896162,8,1479,0.0,-0.0,-0.0,0.0
1773394416.031538,,-1,-1,1,0.01700963,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,1,0.018841156,8,1479,0.0,-0.0,-0.0,0.0
